,0,1
1256,608,530
1257,600,528
1258,591,525
1259,584,522
1260,576,520
1261,568,518
1262,561,516
1263,552,514
1264,544,512
1265,536,511
1266,529,510
1267,522,510
1268,517,509
1269,511,507
1270,504,506
1271,500,505
1272,493,505
1273,485,504
1274,478,504
1275,468,503
1276,462,503
1277,452,502
1278,447,501
1279,438,498
1280,432,498
1281,427,498
1282,423,497
1283,418,496
1284,412,495
1285,405,495
1286,401,493
1287,398,492
1288,393,492
1289,389,490
1290,387,488
1291,384,487
1292,382,487
1293,377,484
1294,372,481
1295,369,480
1296,362,477
1297,357,473
1298,352,470
1299,350,468
1300,347,468
1301,345,468
1302,343,466
1303,341,466
1304,340,465
1305,339,465
1306,336,464
1307,335,463
1308,334,463
1309,331,463
1310,328,462
1311,323,461
1312,318,459
1313,314,458
1314,309,456
1315,302,454
1316,299,454
1317,298,453
1318,296,451
1319,291,450
1320,290,450
1321,289,449
1322,287,448
1323,283,447
1324,279,446
1325,274,444
1326,272,443
1327,268,441
1328,263,439
1329,263,438
1330,262,438
1331,261,437
1332,260,437
1333,259,437
1334,258,436
1335,257,436
1336,257,435
1337,256,435
1338,254,434
1339,254,434
1340,253,433
1341,252,433
1342,251,431
1343,251,431
1344,249,430
1345,248,430
1346,246,429
1347,243,428
1348,242,428
1349,242,426
1350,241,426
1351,241,426
1352,240,426
1353,239,425
1354,238,425
1355,238,425
1356,237,425
1357,236,425
1358,235,424
1359,235,424
1360,234,423
1361,233,423
1362,230,419
1363,228,418
1364,227,417
1365,224,415
1366,222,413
1367,220,411
1368,219,410
1369,216,408
1370,214,405
1371,212,403
1372,209,402
1373,207,400
1374,205,398
1375,204,397
1376,202,395
1377,201,395
1378,201,393
1379,200,392
1380,199,391
1381,199,391
1382,198,390
1383,198,390
1384,198,389
1385,198,389
1386,198,387
1387,198,386
1388,198,383
1389,198,379
1390,197,371
1391,195,368
1392,194,362
1393,193,361
1394,193,359
1395,193,356
1396,193,356
1397,193,355
1398,192,355
1399,192,354
1400,192,354
1401,192,353
1402,191,352
1403,190,350
1404,189,347
1405,188,344
1406,186,342
1407,186,341
1408,184,337
1409,182,334
1410,181,333
1411,180,331
1412,180,331
1413,179,330
1414,179,330
1415,179,329
1416,178,329
1417,178,328
1418,178,326
1419,177,326
1420,176,325
1421,176,324
1422,175,323
1423,175,322
1424,174,320
1425,173,319
1426,171,317
1427,171,316
1428,171,316
1429,171,315
1430,169,313
1431,169,313
1432,169,312
1433,169,311
1434,167,310
1435,167,309
1436,167,308
1437,167,307
1438,167,307
1439,166,306
1440,166,305
1441,166,305
1442,166,304
1443,166,303
1444,165,302
1445,165,301
1446,164,301
1447,164,300
1448,164,300
1449,164,298
1450,164,298
1451,164,297
1452,164,297
1453,164,295
1454,164,295
1455,164,294
1456,163,292
1457,163,292
1458,163,291
1459,163,291
1460,163,289
1461,161,287
1462,161,286
1463,161,285
1464,161,284
1465,161,283
1466,161,283
1467,161,282
1468,161,281
1469,161,280
1470,161,280
1471,161,279
1472,161,278
1473,161,278
1474,161,276
1475,161,276
1476,161,275
1477,161,273
1478,161,272
1479,161,270
1480,161,269
1481,161,268
1482,161,268
1483,161,267
1484,161,266
1485,161,264
1486,161,264
1487,161,263
1488,161,261
1489,161,261
1490,161,260
1491,161,258
1492,161,258
1493,161,257
1494,161,257
1495,161,256
1496,161,256
1497,161,254
1498,161,253
1499,161,252
1500,161,251
1501,161,250
1502,161,249
1503,161,247
1504,162,246
1505,162,246
1506,162,243
1507,162,242
1508,162,240
1509,163,238
1510,163,235
1511,164,233
1512,164,232
1513,164,230
1514,164,230
1515,164,229
1516,164,229
1517,164,228
1518,164,227
1519,165,225
1520,165,224
1521,165,222
1522,166,222
1523,166,221
1524,166,221
1525,167,219
1526,167,219
1527,168,218
1528,168,218
1529,168,217
1530,169,217
1531,169,216
1532,169,216
1533,171,214
1534,171,214
1535,171,213
1536,172,213
1537,172,212
1538,172,211
1539,173,211
1540,173,211
1541,175,210
1542,175,209
1543,176,208
1544,176,207
1545,177,206
1546,178,206
1547,179,205
1548,181,205
1549,182,203
1550,184,202
1551,185,201
1552,188,199
1553,189,198
1554,190,197
1555,194,195
1556,195,194
1557,196,194
1558,198,192
1559,199,192
1560,200,192
1561,202,189
1562,203,189
1563,204,189
1564,206,188
1565,208,187
1566,209,187
1567,211,187
1568,213,186
1569,214,185
1570,217,184
1571,219,183
1572,220,182
1573,221,182
1574,223,182
1575,224,181
1576,225,181
1577,227,180
1578,227,180
1579,229,180
1580,230,180
1581,232,179
1582,233,179
1583,235,178
1584,236,178
1585,238,178
1586,241,178
1587,241,178
1588,243,177
1589,244,177
1590,244,177
1591,245,176
1592,245,176
1593,246,176
1594,246,176
1595,248,176
1596,248,176
1597,250,176
1598,252,176
1599,255,176
1600,257,176
1601,258,176
1602,259,176
1603,260,176
1604,263,176
1605,265,176
1606,265,176
1607,266,176
1608,266,176
1609,267,176
1610,268,176
1611,269,176
1612,269,176
1613,271,176
1614,271,176
1615,272,176
1616,273,176
1617,273,176
1618,274,176
1619,275,176
1620,275,175
1621,276,175
1622,276,175
1623,277,174
1624,277,174
1625,278,173
1626,279,173
1627,281,171
1628,281,171
1629,284,170
1630,285,169
1631,286,169
1632,287,168
1633,287,167
1634,288,167
1635,288,167
1636,289,166
1637,291,165
1638,292,164
1639,294,163
1640,294,163
1641,296,162
1642,298,159
1643,299,158
1644,300,157
1645,300,157
1646,301,156
1647,302,154
1648,304,153
1649,306,151
1650,306,150
1651,308,148
1652,309,146
1653,311,145
1654,311,144
1655,314,141
1656,315,141
1657,315,140
1658,317,140
1659,317,139
1660,318,138
1661,318,138
1662,319,137
1663,320,137
1664,320,137
1665,321,136
1666,322,135
1667,323,135
1668,325,133
1669,326,133
1670,328,132
1671,328,132
1672,329,132
1673,330,132
1674,330,132
1675,331,132
1676,331,132
1677,332,132
1678,332,130
1679,333,130
1680,334,130
1681,334,130
1682,335,130
1683,335,130
1684,336,130
1685,338,130
1686,338,130
1687,340,129
1688,340,129
1689,341,129
1690,344,129
1691,346,129
1692,349,129
1693,351,129
1694,353,129
1695,355,129
1696,357,129
1697,359,129
1698,363,130
1699,365,130
1700,367,132
1701,370,134
1702,372,135
1703,376,138
1704,379,139
1705,384,142
1706,385,144
1707,389,147
1708,392,148
1709,394,149
1710,397,150
1711,398,151
1712,399,151
1713,399,152
1714,401,152
1715,401,152
1716,402,152
1717,403,154
1718,404,154
1719,404,154
1720,406,155
1721,409,158
1722,410,159
1723,414,161
1724,417,162
1725,420,166
1726,423,167
1727,427,170
1728,431,175
1729,434,178
1730,438,184
1731,440,187
1732,442,191
1733,445,196
1734,447,203
1735,449,207
1736,451,213
1737,453,217
1738,454,220
1739,454,223
1740,455,225
1741,456,226
1742,456,229
1743,458,231
1744,458,231
1745,460,233
1746,460,233
1747,460,234
1748,461,236
1749,462,236
1750,463,238
1751,465,238
1752,470,242
1753,473,243
1754,477,245
1755,481,249
1756,484,250
1757,487,251
1758,488,252
1759,488,252
1760,490,252
1761,490,253
1762,491,254
1763,492,255
1764,493,255
1765,493,257
1766,493,257
1767,493,258
1768,493,259
1769,494,261
1770,494,262
1771,494,265
1772,494,265
1773,494,267
1774,494,269
1775,494,270
1776,494,272
1777,494,274
1778,494,274
1779,494,276
1780,494,277
1781,494,278
1782,494,279
1783,494,279
1784,494,280
1785,494,281
1786,494,282
1787,494,282
1788,494,283
1789,494,284
1790,494,284
1791,494,285
1792,494,286
1793,494,287
1794,494,289
1795,494,290
1796,494,292
1797,494,292
1798,494,293
1799,494,293
1800,494,295
1801,494,295
1802,493,296
1803,493,297
1804,492,299
1805,492,301
1806,491,303
1807,491,305
1808,490,309
1809,489,311
1810,489,316
1811,487,320
1812,487,323
1813,485,328
1814,481,334
1815,479,339
1816,477,344
1817,476,348
1818,475,352
1819,475,354
1820,473,356
1821,473,357
1822,473,358
1823,472,360
1824,471,360
1825,471,362
1826,471,363
1827,469,364
1828,469,364
1829,469,365
1830,469,366
1831,468,367
1832,468,367
1833,468,368
1834,468,369
1835,467,369
1836,467,371
1837,466,371
1838,466,372
1839,465,373
1840,465,374
1841,463,375
1842,463,377
1843,462,378
1844,461,379
1845,460,380
1846,460,380
1847,458,382
1848,458,383
1849,457,383
1850,456,384
1851,456,384
1852,456,385
1853,455,386
1854,455,386
1855,454,387
1856,454,388
1857,454,389
1858,453,389
1859,452,390
1860,452,390
1861,452,391
1862,451,391
1863,451,393
1864,451,393
1865,450,394
1866,449,394
1867,448,395
1868,448,396
1869,447,397
1870,447,398
1871,447,399
1872,445,400
1873,445,401
1874,443,402
1875,443,404
1876,443,404
1877,441,406
1878,441,406
1879,441,407
1880,440,407
1881,440,409
1882,438,410
1883,438,411
1884,437,412
1885,436,412
1886,436,414
1887,435,415
1888,435,416
1889,434,417
1890,433,418
1891,432,421
1892,431,422
1893,430,423
1894,429,425
1895,428,426
1896,427,428
1897,426,429
1898,426,429
1899,426,430
1900,424,431
1901,424,432
1902,424,434
1903,423,434
1904,423,435
1905,422,436
1906,421,437
1907,421,437
1908,421,439
1909,420,440
1910,420,440
1911,418,442
1912,416,443
1913,416,445
1914,415,448
1915,414,448
1916,413,449
1917,413,451
1918,413,451
1919,412,452
1920,412,452
1921,412,453
1922,411,454
1923,411,455
1924,410,456
1925,410,457
1926,410,457
1927,410,458
1928,409,458
1929,409,459
1930,409,460
1931,408,462
1932,408,463
1933,408,464
1934,408,466
1935,408,468
1936,408,470
1937,407,471
1938,407,472
1939,407,472
1940,407,473
1941,407,475
1942,406,477
1943,406,477
1944,406,479
1945,406,482
1946,406,483
1947,406,483
1948,406,484
1949,406,486
1950,406,486
1951,406,487
1952,406,488
1953,406,488
1954,406,489
1955,406,489
1956,405,491
1957,404,492
1958,404,492
1959,404,494
1960,404,494
1961,404,495
1962,404,496
1963,404,497
1964,403,497
1965,403,498
1966,403,498
1967,402,500
1968,402,502
1969,401,503
1970,401,504
1971,400,506
1972,399,511
1973,397,513
1974,397,515
1975,395,518
1976,394,520
1977,392,522
1978,391,523
1979,389,526
1980,388,527
1981,386,529
1982,386,531
1983,385,531
1984,384,532
1985,384,532
1986,383,533
1987,383,534
1988,381,535
1989,380,536
1990,379,537
1991,379,537
1992,377,539
1993,377,540
1994,376,541
1995,374,543
1996,373,543
1997,371,545
1998,369,547
1999,367,548
2000,365,550
2001,363,553
2002,362,555
2003,360,556
2004,357,558
2005,355,560
2006,352,562
2007,350,564
2008,347,567
2009,345,569
2010,340,573
2011,336,577
2012,333,582
2013,331,584
2014,331,585
2015,329,586
2016,328,587
2017,326,589
2018,325,590
2019,324,591
2020,324,591
2021,321,594
2022,316,597
2023,315,598
2024,314,599
2025,313,599
2026,313,599
2027,312,600
2028,311,601
2029,310,602
2030,310,602
2031,309,603
2032,309,603
2033,307,604
2034,307,605
2035,306,605
2036,303,608
2037,302,608
2038,301,610
2039,298,612
2040,295,617
2041,292,619
2042,288,623
2043,287,624
2044,286,625
2045,284,627
2046,282,628
2047,281,629
2048,281,629
2049,279,630
2050,279,631
2051,278,631
2052,278,632
2053,277,632
2054,277,633
2055,277,634
2056,277,635
2057,277,635
2058,277,636
2059,277,636
2060,277,637
2061,277,638
2062,277,638
2063,277,639
2064,277,641
2065,277,641
