,0,1
283,821,195
284,822,195
285,825,193
286,828,193
287,830,193
288,834,191
289,835,190
290,836,190
291,837,190
292,837,190
293,839,189
294,840,189
295,841,188
296,843,188
297,846,188
298,848,188
299,851,188
300,856,187
301,859,187
302,863,187
303,869,186
304,873,186
305,876,185
306,881,184
307,887,183
308,889,182
309,894,182
310,899,181
311,902,180
312,904,180
313,906,179
314,907,179
315,909,179
316,910,179
317,910,179
318,912,179
319,912,179
320,913,179
321,914,179
322,916,179
323,918,179
324,920,179
325,921,179
326,922,178
327,923,178
328,925,178
329,928,178
330,934,178
331,939,178
332,948,178
333,956,178
334,963,177
335,970,177
336,976,176
337,982,176
338,985,175
339,987,174
340,987,174
341,988,174
342,989,174
343,990,173
344,990,173
345,991,173
346,993,173
347,995,173
348,1000,172
349,1002,172
350,1008,171
351,1018,170
352,1029,169
353,1040,167
354,1052,167
355,1062,167
356,1073,166
357,1082,166
358,1088,165
359,1091,165
360,1094,165
361,1096,164
362,1097,163
363,1098,163
364,1099,163
365,1100,163
366,1102,163
367,1106,163
368,1110,163
369,1114,163
370,1118,163
371,1124,163
372,1129,163
373,1139,163
374,1147,163
375,1158,163
376,1169,163
377,1177,163
378,1181,162
379,1184,162
380,1184,161
381,1185,161
382,1186,161
383,1187,161
384,1188,161
385,1191,161
386,1195,161
387,1199,161
388,1207,161
389,1212,161
390,1219,161
391,1224,161
392,1229,161
393,1233,161
394,1234,160
395,1235,160
396,1235,160
397,1236,160
398,1238,160
399,1239,160
400,1240,160
401,1240,160
402,1240,161
403,1237,163
404,1233,168
405,1226,171
406,1215,176
407,1207,178
408,1190,186
409,1157,198
410,1118,213
411,1070,226
412,1017,236
413,955,249
414,894,259
415,830,275
416,763,290
417,701,300
418,659,310
419,625,313
420,604,317
421,596,320
422,594,321
423,594,322
424,594,321
425,595,321
426,597,321
427,600,319
428,607,318
429,615,315
430,624,313
431,633,311
432,645,309
433,654,308
434,663,305
435,678,303
436,693,301
437,709,298
438,729,296
439,747,293
440,764,292
441,782,289
442,794,289
443,806,288
444,816,287
445,820,285
446,821,285
447,821,285
448,822,285
449,823,285
450,824,284
451,825,283
452,825,283
453,826,282
454,828,281
455,830,280
456,835,279
457,841,277
458,848,276
459,853,276
460,861,275
461,869,275
462,875,275
463,878,274
464,879,274
465,880,274
466,880,274
467,882,274
468,887,274
469,891,274
470,897,274
471,904,274
472,912,274
473,920,274
474,926,274
475,931,274
476,936,274
477,939,274
478,940,273
479,940,273
480,941,273
481,943,273
482,945,273
483,951,273
484,955,273
485,964,273
486,974,273
487,982,273
488,987,273
489,991,273
490,994,273
491,996,272
492,996,272
493,997,272
494,998,272
495,999,272
496,1001,272
497,1004,272
498,1010,270
499,1016,270
500,1023,269
501,1029,269
502,1037,268
503,1045,268
504,1050,267
505,1057,266
506,1060,266
507,1062,266
508,1064,266
509,1067,265
510,1069,265
511,1072,265
512,1073,265
513,1077,264
514,1079,264
515,1082,264
516,1085,264
517,1087,262
518,1088,262
519,1090,262
520,1096,261
521,1099,261
522,1103,261
523,1111,260
524,1116,260
525,1122,259
526,1126,259
527,1130,258
528,1133,258
529,1136,257
530,1139,256
531,1143,255
532,1145,255
533,1147,255
534,1149,255
535,1153,254
536,1156,254
537,1157,253
538,1159,253
539,1162,253
540,1168,253
541,1173,253
542,1177,253
543,1182,253
544,1186,253
545,1188,253
546,1190,253
547,1190,253
548,1187,256
549,1181,260
550,1171,268
551,1161,276
552,1151,283
553,1140,290
554,1131,294
555,1124,297
556,1115,299
557,1108,301
558,1099,303
559,1094,305
560,1088,306
561,1087,306
562,1084,307
563,1084,307
564,1083,308
565,1081,309
566,1077,311
567,1071,314
568,1063,318
569,1053,321
570,1043,325
571,1034,330
572,1024,334
573,1014,341
574,1005,345
575,998,351
576,993,354
577,989,359
578,985,363
579,982,366
580,979,369
581,976,372
582,974,375
583,969,377
584,966,381
585,964,383
586,963,385
587,961,387
588,959,389
589,957,391
590,955,391
591,954,394
592,953,394
593,951,396
594,951,396
595,949,397
596,948,398
597,947,399
598,944,401
599,943,402
600,941,403
601,939,404
602,938,406
603,936,407
604,933,407
605,932,408
606,931,408
607,930,409
608,930,409
609,929,409
610,928,410
611,927,410
612,927,410
613,925,410
614,925,410
615,924,410
616,923,410
617,922,410
618,921,410
619,921,410
620,919,410
621,917,410
622,914,412
623,911,413
624,908,414
625,906,414
626,904,415
627,902,415
628,901,416
629,899,416
630,897,417
631,897,417
632,896,417
633,895,417
634,894,417
635,892,419
636,889,419
637,886,420
638,885,420
639,884,420
640,884,421
641,883,421
642,882,422
643,881,422
644,881,422
645,880,423
646,879,423
647,878,425
648,878,425
649,878,424
650,878,424
651,881,422
652,883,422
653,888,419
654,890,418
655,892,418
656,894,416
657,897,415
658,902,414
659,907,411
660,908,411
661,911,410
662,913,409
663,917,408
664,920,408
665,922,408
666,925,408
667,928,407
668,930,406
669,933,405
670,935,405
671,937,405
672,943,404
673,945,403
674,947,402
675,949,402
676,950,402
677,951,402
678,953,400
679,954,400
680,955,400
681,956,400
682,959,400
683,962,400
684,967,397
685,972,397
686,976,397
687,980,396
688,984,395
689,987,394
690,989,394
691,991,394
692,994,394
693,997,394
694,998,394
695,1000,394
696,1002,394
697,1004,394
698,1006,394
699,1007,394
700,1009,394
701,1012,394
702,1014,394
703,1021,394
704,1025,394
705,1028,394
706,1032,394
707,1033,394
708,1035,394
709,1036,394
710,1037,394
711,1037,394
712,1038,394
713,1039,393
714,1041,392
715,1045,392
716,1048,392
717,1050,392
718,1052,392
719,1054,391
720,1056,390
721,1057,390
722,1058,390
723,1059,390
724,1059,390
725,1061,389
726,1062,389
727,1064,388
728,1064,388
729,1065,388
730,1067,388
731,1069,388
732,1071,388
733,1073,387
734,1074,387
735,1079,384
736,1084,383
737,1086,383
738,1089,382
739,1090,382
740,1093,381
741,1096,380
742,1098,380
743,1103,377
744,1106,376
745,1108,376
746,1111,375
747,1113,374
748,1116,373
749,1121,372
750,1124,372
751,1129,372
752,1134,370
753,1137,370
754,1139,369
755,1141,369
756,1143,369
757,1145,368
758,1147,368
759,1149,368
760,1151,368
761,1153,368
762,1157,368
763,1161,368
764,1165,368
765,1171,368
766,1176,368
767,1182,368
768,1186,368
769,1189,368
770,1191,368
771,1192,368
772,1192,368
773,1193,368
774,1194,369
775,1195,369
776,1195,369
777,1196,370
778,1196,370
779,1196,372
780,1197,372
781,1199,375
782,1200,376
783,1200,377
784,1200,378
785,1200,379
786,1200,381
787,1200,382
788,1200,383
789,1200,384
790,1200,386
791,1200,388
792,1200,390
793,1200,393
794,1200,393
795,1200,395
796,1200,397
797,1200,398
798,1200,399
799,1200,401
800,1199,402
801,1199,403
802,1199,404
803,1199,405
804,1199,406
805,1198,406
806,1198,407
807,1198,407
808,1198,408
809,1197,410
810,1197,411
811,1197,412
812,1197,412
813,1196,414
814,1196,415
815,1196,416
816,1196,417
817,1196,417
818,1196,418
819,1196,418
820,1195,419
821,1195,420
822,1195,421
823,1195,421
824,1195,422
825,1195,422
826,1194,424
827,1194,424
828,1194,427
829,1193,427
830,1193,428
831,1192,430
832,1191,432
833,1191,434
834,1188,435
835,1187,438
836,1186,440
837,1186,440
838,1185,441
839,1184,442
840,1184,443
841,1182,445
842,1182,445
843,1180,446
844,1180,447
845,1178,448
846,1177,450
847,1176,451
848,1175,452
849,1175,452
850,1174,453
851,1174,453
852,1173,454
853,1172,455
854,1171,456
855,1170,456
856,1170,457
857,1169,458
858,1169,458
859,1167,459
860,1167,459
861,1166,461
862,1166,462
863,1165,463
864,1164,463
865,1164,464
866,1164,464
867,1164,465
868,1163,466
869,1163,467
870,1162,467
871,1162,468
872,1162,468
873,1161,469
874,1161,469
875,1160,470
876,1160,471
877,1160,472
878,1160,472
879,1161,472
880,1161,472
881,1162,473
882,1162,473
883,1163,473
884,1163,474
885,1163,474
886,1163,475
887,1162,477
888,1162,478
889,1160,480
890,1159,481
891,1157,483
892,1155,485
893,1154,486
894,1151,488
895,1149,490
896,1149,490
897,1147,491
898,1147,492
899,1144,493
900,1143,494
901,1139,498
902,1137,499
903,1134,502
904,1132,503
905,1128,506
906,1126,508
907,1122,512
908,1120,513
909,1117,515
910,1113,520
911,1111,521
912,1109,524
913,1107,526
914,1105,527
915,1102,529
916,1101,530
917,1100,531
918,1099,533
919,1098,533
920,1097,534
921,1096,535
922,1095,536
923,1095,536
924,1093,538
925,1090,539
926,1088,541
927,1086,542
928,1085,544
929,1084,545
930,1082,546
931,1082,546
932,1080,548
933,1078,548
934,1077,549
935,1076,550
936,1076,551
937,1075,552
938,1074,552
939,1074,553
940,1073,553
941,1072,554
942,1072,554
943,1071,556
944,1070,556
945,1069,557
946,1069,558
947,1068,558
948,1068,559
949,1067,559
950,1067,560
951,1067,561
952,1066,562
953,1066,562
954,1065,563
955,1064,563
956,1064,565
957,1064,565
958,1063,566
959,1063,567
960,1063,568
961,1062,569
962,1062,569
963,1062,570
964,1061,570
965,1061,572
966,1061,572
967,1060,573
968,1060,573
969,1060,574
970,1059,575
971,1058,575
972,1058,576
973,1057,577
974,1057,578
975,1056,579
976,1055,579
977,1055,580
978,1054,581
979,1054,583
980,1054,583
981,1053,584
982,1053,584
983,1053,585
984,1051,586
985,1051,587
986,1050,589
987,1049,589
988,1048,590
989,1048,590
990,1047,591
991,1046,592
992,1046,592
993,1045,593
994,1045,594
995,1044,595
996,1044,595
997,1043,596
998,1041,597
999,1040,598
